Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng,Tot_Dsg_Unts,Tot_Clms,Tot_Benes,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Bene,Outlier_Flag,year
SPRIX,Ketorolac Tromethamine,1,Egalet/Zyla Lif,3286512.65,8950.0,1769.0,743.0,367.20811732,1857.836433,4423.3010094,0.0,2019
SPRYCEL,Dasatinib,1,BMS Primarycare,378853902.63,1088739.0,33961.0,4630.0,359.63405653,11155.557923,81825.896896,0.0,2019
STARLIX,Nateglinide,1,Novartis,432238.56,119946.0,769.0,167.0,3.6108595875,562.07875163,2588.2548503,0.0,2019
STIOLTO RESPIMAT,Tiotropium Br/Olodaterol HCl,1,Boehringer Ing.,221406841.18,2257598.0,427000.0,103992.0,98.071862741,518.51719246,2129.0757095,0.0,2019
STIVARGA,Regorafenib,1,"Bayer,Pharm Div",101565258.31,480170.0,6838.0,2480.0,211.51937503,14853.064977,40953.73319,0.0,2019
STRATTERA,Atomoxetine HCl,1,Eli Lilly & Co.,2120919.89,146766.0,3257.0,604.0,14.565235486,651.18817624,3511.4567715,0.0,2019
STRIBILD,Elviteg/Cob/Emtri/Tenofo Disop,1,Gilead Sciences,70919383.87,647550.0,20544.0,2886.0,109.51954887,3452.072813,24573.591085,0.0,2019
STRIVERDI RESPIMAT,Olodaterol HCl,1,Boehringer Ing.,2735217.4,50036.0,8688.0,2385.0,54.664989208,314.8270488,1146.8416771,0.0,2019
SUBOXONE,Buprenorphine HCl/Naloxone HCl,1,Indivior Inc.,188433462.94,21417301.154,541906.0,69670.0,8.936951656,347.72352205,2704.6571399,0.0,2019
SUCRAID,Sacrosidase,1,Qol Medical,19620159.42,573008.0,1840.0,576.0,34.240637862,10663.13012,34062.776771,0.0,2019
SULAR,Nisoldipine,1,Covis Pharma,700986.02,29474.0,399.0,77.0,23.796537898,1756.857193,9103.7145455,0.0,2019
SUPREP,"Sodium, Potassium,Mag Sulfates",1,Braintree/Sebel,94704109.87,335568442.7,947479.0,924702.0,0.2822199522,99.95378248,102.41581598,0.0,2019
SUSTIVA,Efavirenz,1,BMS,4189191.42,134291.0,4040.0,922.0,31.712231909,1036.9285693,4543.5915618,0.0,2019
SUTENT,Sunitinib Malate,1,Pfizer US Pharm,160489803.85,328660.0,13793.0,2595.0,511.59147021,11635.598046,61845.78183,0.0,2019
SYMBICORT,Budesonide/Formoterol Fumarate,1,Astrazeneca,2015902102.1,59849377.347,4409932.0,1103328.0,33.665810356,457.12770675,1827.1104351,0.0,2019
SYMBYAX,Olanzapine/Fluoxetine HCl,1,Eli Lilly & Co.,286836.87,19918.0,516.0,96.0,14.773659923,555.88540698,2987.8840625,0.0,2019
SYMLINPEN 120,Pramlintide Acetate,1,Astrazeneca,6499676.93,32375.7,3082.0,575.0,200.75788107,2108.915292,11303.785965,0.0,2019
SYMLINPEN 60,Pramlintide Acetate,1,Astrazeneca,2669387.33,8713.5,1682.0,387.0,306.35075802,1587.0317063,6897.6416796,0.0,2019
SYNDROS,Dronabinol,1,Insys Therapeut,1030401.34,25950.0,371.0,173.0,39.707180732,2777.3621024,5956.0771098,0.0,2019
SYNERA,Lidocaine/Tetracaine,1,Galen US Incorp,39467.93,2340.0,73.0,39.0,16.866636752,540.65657534,1011.9982051,0.0,2019
SYNJARDY,Empagliflozin/Metformin HCl,1,Boehringer Ing.,44819773.24,5427782.0,60808.0,13996.0,8.2576689067,737.07034009,3202.327325,0.0,2019
SYNJARDY XR,Empagliflozin/Metformin HCl,1,Boehringer Ing.,48870128.95,4641701.0,64960.0,16313.0,11.536402391,752.31109837,2995.7781493,0.0,2019
SYNRIBO,Omacetaxine Mepesuccinate,1,"Cephalon,Inc.-T",2360788.87,2174.0,342.0,45.0,1085.9194434,6902.8914327,52461.974889,0.0,2019
TACLONEX,Calcipotriene/Betamethasone,1,Leo Pharma Inc.,5885702.6,335940.0,3962.0,2281.0,17.544223175,1485.5382635,2580.3167909,0.0,2019
TAFINLAR,Dabrafenib Mesylate,1,Novartis,82258390.13,957202.0,8586.0,1748.0,86.138629795,9580.5252888,47058.575589,0.0,2019
TAGRISSO,Osimertinib Mesylate,1,Astrazeneca,640651418.67,1255383.0,41231.0,6470.0,510.33037688,15538.100426,99018.76641,0.0,2019
TAMIFLU,Oseltamivir Phosphate,1,Roche Labs.,416429.83,31646.0,3355.0,3139.0,13.124796719,124.12215499,132.6632144,0.0,2019
TARCEVA,Erlotinib HCl,1,"Genentech, Inc.",70992075.82,342542.0,8941.0,1716.0,237.70199546,7940.0599284,41370.673555,0.0,2019
TARGRETIN*,Bexarotene,1,Bausch Health U*,29982611.82,74483.0,1020.0,286.0,418.69537658,29394.717471,104834.30706,0.0,2019
TARKA,Trandolapril/Verapamil HCl,1,Abbvie US LLC,520928.14,95656.0,1632.0,458.0,5.4454699025,319.19616422,1137.3976856,0.0,2019
TASIGNA,Nilotinib HCl,1,Novartis,318637020.13,2528568.0,26752.0,3387.0,126.01481625,11910.773779,94076.474795,0.0,2019
TAYTULLA,Norethindrone-E.Estradiol-Iron,1,Allergan Inc.,79649.72,11704.0,282.0,96.0,6.8053417635,282.4458156,829.68458333,0.0,2019
TECFIDERA,Dimethyl Fumarate,1,Biogen-Idec,1131042461.5,8413276.0,123304.0,15724.0,134.43580584,9172.7961903,71930.962952,0.0,2019
TEFLARO,Ceftaroline Fosamil Acetate,1,Allergan Inc.,11879686.93,769410.932,5065.0,1280.0,15.437040435,2345.4465805,9281.0054141,1.0,2019
TEGRETOL,Carbamazepine,1,Novartis,14315725.62,8297227.5,34017.0,5013.0,2.3914136114,420.84033336,2855.7202513,0.0,2019
TEKTURNA,Aliskiren Hemifumarate,1,Noden Pharma D.,11880739.1,1503189.0,29195.0,9352.0,7.9250464062,406.94430896,1270.3955411,0.0,2019
TEKTURNA HCT,Aliskiren/Hydrochlorothiazide,1,Noden Pharma D.,5300179.71,654053.0,11327.0,2274.0,8.1212155015,467.92440275,2330.7738391,0.0,2019
TEMOVATE,Clobetasol Propionate,1,Sandoz,60167.91,6915.0,140.0,66.0,8.7413917351,429.77078571,911.635,0.0,2019
TENORETIC 50,Atenolol/Chlorthalidone,1,Almatica Pharma,198303.58,17251.0,299.0,61.0,11.495193322,663.22267559,3250.8783607,0.0,2019
TENORMIN,Atenolol,1,Almatica Pharma,5605626.53,454351.0,5899.0,1199.0,12.335499679,950.26725377,4675.2514846,0.0,2019
TESTIM,Testosterone,1,Auxilium/Endo P,1773146.72,462224.0,1781.0,417.0,3.8361199765,995.59052218,4252.1504077,0.0,2019
THALOMID,Thalidomide,1,Celgene/BMS,35068384.65,149324.0,4903.0,925.0,236.89512602,7152.4341526,37911.767189,0.0,2019
THYROGEN,Thyrotropin Alfa,1,Genzyme,299956.01,175.0,88.0,88.0,1714.0343429,3408.5910227,3408.5910227,0.0,2019
TIAZAC,Diltiazem HCl,1,Bausch Health U,246486.78,85759.0,1382.0,337.0,2.8959730562,178.35512301,731.41477745,0.0,2019
TIKOSYN,Dofetilide,1,Pfizer US Pharm,6815798.52,666310.0,6704.0,1334.0,10.228157209,1016.6763902,5109.2942429,0.0,2019
TIMOPTIC OCUDOSE,Timolol Maleate/PF,1,Bausch Health U,12819185.3,1632008.0,20217.0,5913.0,7.8516430642,634.0795024,2167.9663961,0.0,2019
TIVICAY,Dolutegravir Sodium,1,Viiv Healthcare,644161666.01,10886959.0,329736.0,38623.0,59.174428015,1953.5679028,16678.188282,0.0,2019
TOPAMAX,Topiramate,1,Janssen Pharm.,54196437.14,3796833.5,33925.0,4481.0,15.26377347,1597.5368354,12094.71929,0.0,2019
TOUJEO SOLOSTAR,"Insulin Glargine,Hum.Rec.Anlog",1,Sanofi-Aventis,600891193.95,6920010.95,848909.0,179699.0,86.833850162,707.83934904,3343.8761148,0.0,2019
TOVIAZ,Fesoterodine Fumarate,1,Pfizer US Pharm,168466948.14,15187698.5,351471.0,74280.0,11.092983764,479.31962563,2267.9987633,0.0,2019
TRACLEER,Bosentan,1,Actelion Pharma,105055400.25,529083.957,8891.0,1427.0,198.56735564,11815.926246,73619.761913,0.0,2019
TRADJENTA,Linagliptin,1,Boehringer Ing.,1187508657.9,81639597.417,1890068.0,336405.0,14.545743677,628.2888541,3529.9970508,0.0,2019
TRANXENE T-TAB,Clorazepate Dipotassium,1,Recordati Rare,481837.07,44259.0,472.0,83.0,10.886759077,1020.84125,5805.2659036,0.0,2019
TREANDA,Bendamustine HCl,1,"Cephalon,Inc.-T",1798043.58,902.0,233.0,51.0,2313.5557459,7716.9252361,35255.756471,0.0,2019
TRELEGY ELLIPTA,Fluticasone/Umeclidin/Vilanter,1,Glaxosmithkline,821431680.72,88811595.0,1190855.0,294468.0,9.2491490635,689.78312282,2789.5448087,0.0,2019
TRESIBA FLEXTOUCH U-100,Insulin Degludec,1,Novo Nordisk,472203376.07,13763374.6,791273.0,184178.0,34.308691712,596.76417124,2563.8424571,0.0,2019
TRESIBA FLEXTOUCH U-200,Insulin Degludec,1,Novo Nordisk,843742478.14,12328699.694,790164.0,171699.0,68.437264195,1067.8067821,4914.0791626,0.0,2019
TRIBENZOR,Olmesartan/Amlodipin/HCThiazid,1,"Daiichi Sankyo,",2755879.06,252623.0,5735.0,1043.0,10.918006629,480.53688928,2642.2618025,0.0,2019
TRICOR,Fenofibrate Nanocrystallized,1,Abbvie US LLC,304988.76,332458.0,4955.0,1573.0,0.9256315536,61.551717457,193.8898665,0.0,2019
TRIESENCE,Triamcinolone Acetonide/PF,1,Alcon/Novartis,10598.13,70.0,60.0,44.0,151.40185714,176.6355,240.86659091,0.0,2019
TRILEPTAL,Oxcarbazepine,1,Novartis,21663258.91,3114909.5,15556.0,2002.0,10.180320311,1392.5982843,10820.808646,0.0,2019
TRILIPIX,Fenofibric Acid (Choline),1,Abbvie US LLC,698323.42,90506.0,1592.0,331.0,7.8133429167,438.64536432,2109.738429,0.0,2019
TRINTELLIX,Vortioxetine Hydrobromide,1,Takeda Pharmace,273108622.65,21006685.501,580313.0,101641.0,13.001527792,470.62296149,2686.9926767,0.0,2019
TRIUMEQ,Abacavir/Dolutegravir/Lamivudi,1,Viiv Healthcare,745768144.0,7587262.0,239979.0,26998.0,98.292130152,3107.6391851,27623.088525,0.0,2019
TRIZIVIR,Abacavir/Lamivudine/Zidovudine,1,Viiv Healthcare,342086.74,12392.0,178.0,27.0,27.605450291,1921.835618,12669.879259,0.0,2019
TROKENDI XR,Topiramate,1,Supernus Pharma,48953557.56,2004694.0,42564.0,7594.0,24.406773601,1150.1164731,6446.3467948,0.0,2019
TRUSOPT,Dorzolamide HCl,1,Merck Sharp & D,192859.06,26235.0,2007.0,669.0,7.3512125024,96.093203787,288.27961136,0.0,2019
TRUVADA,Emtricitabine/Tenofovir (Tdf),1,Gilead Sciences,247102086.66,4167984.0,130480.0,20878.0,59.285738773,1893.7928162,11835.524795,0.0,2019
TYBOST,Cobicistat,1,Gilead Sciences,220253.19,28065.0,806.0,141.0,7.8479668626,273.26698511,1562.0793617,0.0,2019
TYKERB,Lapatinib Ditosylate,1,Novartis,34888882.54,643810.0,5427.0,1105.0,54.191271555,6428.7603722,31573.649357,0.0,2019
TYMLOS,Abaloparatide,1,"Radius Health,",109796513.41,92434.187,53449.0,11120.0,1187.8344688,2054.2295162,9873.7871772,0.0,2019
TYVASO REFILL KIT,Treprostinil/Neb Accessories,1,United Therap,3166186.9,14453.6,176.0,31.0,219.0587051,17989.698295,102135.06129,0.0,2019
ULORIC,Febuxostat,1,Takeda Pharmace,202571112.74,18500098.0,399198.0,106655.0,10.94985459,507.44520949,1899.3119192,0.0,2019
ULTRACET,Tramadol HCl/Acetaminophen,1,Janssen Pharm.,521561.73,207345.0,1659.0,283.0,2.5154295016,314.38320072,1842.974311,0.0,2019
ULTRAM,Tramadol HCl,1,Janssen Pharm.,3233399.62,944210.0,7452.0,1302.0,3.4244496669,433.89688943,2483.4098464,0.0,2019
ULTRAVATE,Halobetasol Propionate,1,Sun Pharmaceuti,763461.32,49736.0,694.0,379.0,15.350275857,1100.0883573,2014.4098153,0.0,2019
UPTRAVI,Selexipag,1,Actelion Pharma,389893561.01,1629479.0,20763.0,2707.0,264.94414027,18778.286423,144031.60732,0.0,2019
UROXATRAL,Alfuzosin HCl,1,Concordia Pharm,2295410.24,109731.0,2002.0,381.0,20.918521111,1146.5585614,6024.6987927,0.0,2019
URSO,Ursodiol,1,Aptalis/Allerga,239233.78,44862.0,242.0,62.0,5.332659712,988.56933884,3858.6093548,0.0,2019
URSO FORTE,Ursodiol,1,Aptalis/Allerga,534847.52,57152.0,515.0,99.0,9.3583342665,1038.5388738,5402.500202,0.0,2019
VAGIFEM,Estradiol,1,Novo Nordisk,6485348.62,312891.0,18801.0,5267.0,20.727181734,344.94700388,1231.3173761,0.0,2019
VALCYTE,Valganciclovir HCl,1,"Genentech, Inc.",2217881.75,126135.0,665.0,246.0,32.985959247,3335.1605263,9015.7794715,0.0,2019
VALTREX,Valacyclovir HCl,1,Glaxosmithkline,5162952.1,332385.0,5858.0,1622.0,15.893030349,881.35064869,3183.0777435,0.0,2019
VANDAZOLE,Metronidazole,1,Upsher-Smith La,845267.18,766678.0,10642.0,8510.0,1.1025061108,79.427474159,99.326343126,0.0,2019
VANOS,Fluocinonide,1,Bausch Health U,679074.65,26160.0,167.0,72.0,25.958511086,4066.3152695,9431.5923611,0.0,2019
VASCEPA,Icosapent Ethyl,1,Amarin Pharma I,489390056.31,193549916.0,1279469.0,265116.0,2.5332229056,382.49465701,1845.9468923,0.0,2019
VASERETIC,Enalapril/Hydrochlorothiazide,1,Bausch Health U,255605.96,20397.0,291.0,64.0,12.531546796,878.37099656,3993.843125,0.0,2019
VASOTEC,Enalapril Maleate,1,Bausch Health U,5686770.6,286738.5,3218.0,626.0,19.8440074,1767.1754506,9084.2980831,0.0,2019
VELCADE,Bortezomib,1,Millennium Phar,15061837.21,9145.686,2730.0,560.0,1646.8788902,5517.1564872,26896.137875,0.0,2019
VELPHORO,Sucroferric Oxyhydroxide,1,Fresenius Medic,239987690.99,17485815.0,98546.0,27053.0,13.724707198,2435.2859679,8871.0195169,0.0,2019
VELTASSA,Patiromer Calcium Sorbitex,1,Relypsa/Vifor P,110096660.07,3837578.8,125867.0,34088.0,28.699405957,874.70631754,3229.7776364,0.0,2019
VEMLIDY,Tenofovir Alafenamide,1,Gilead Sciences,96643623.43,2560582.0,76922.0,9393.0,37.742834805,1256.384694,10288.898481,0.0,2019
VENCLEXTA,Venetoclax,1,Abbvie US LLC,342695362.72,3588068.91,38716.0,9402.0,92.7124194,8851.517789,36449.198332,0.0,2019
VENCLEXTA STARTING PACK,Venetoclax,1,Abbvie US LLC,6668563.95,110125.0,2628.0,2602.0,60.554496708,2537.5053082,2562.860857,0.0,2019
VENTOLIN HFA,Albuterol Sulfate,1,Glaxosmithkline,499768121.76,159329836.72,7293105.0,2996019.0,3.1366888464,68.526110862,166.81073176,0.0,2019
VEREGEN,Sinecatechins,1,Doak Derm.,334500.27,7350.0,219.0,102.0,45.510240816,1527.3984932,3279.4144118,0.0,2019
VERELAN,Verapamil HCl,1,Kremers/Lannett,364152.89,49896.0,645.0,166.0,7.4493118064,564.57812403,2193.6921084,0.0,2019
VERELAN PM,Verapamil HCl,1,Kremers/Lannett,200502.91,30437.0,439.0,85.0,6.7613430783,456.72644647,2358.8577647,0.0,2019
VERZENIO,Abemaciclib,1,Eli Lilly & Co.,216608582.81,1006138.0,18355.0,3842.0,215.27770819,11801.066892,56379.120981,0.0,2019
VESICARE,Solifenacin Succinate,1,Astellas Pharma,360898310.14,28054335.068,657329.0,185210.0,12.86429426,549.03755979,1948.5897637,0.0,2019
VFEND,Voriconazole,1,Pfizer US Pharm,415760.35,6358.0,51.0,11.0,97.836320103,8152.1637255,37796.395455,1.0,2019
VIAGRA,Sildenafil Citrate,1,Pfizer/Viatris,11754322.86,168952.0,39523.0,6840.0,69.601149843,297.40462161,1718.4682544,0.0,2019
VIBERZI,Eluxadoline,1,Allergan Inc.,60076483.3,2855871.0,43681.0,9934.0,21.035475969,1375.3458781,6047.5622408,0.0,2019
VICTOZA 2-PAK,Liraglutide,1,Novo Nordisk,367074587.8,3533348.99,457374.0,120764.0,103.88857394,802.56986143,3039.6027608,0.0,2019
VICTOZA 3-PAK,Liraglutide,1,Novo Nordisk,1526957830.3,14903297.8,1120952.0,248629.0,102.45771445,1362.1973379,6141.5113697,0.0,2019
VIIBRYD,Vilazodone HCl,1,Allergan Inc.,111391307.21,12105584.5,318172.0,53375.0,9.2026735771,350.09776853,2086.9565754,0.0,2019
VIMOVO,Naproxen/Esomeprazole Mag,1,Horizon Pharma,32800085.72,791472.0,11814.0,3489.0,41.444847668,2776.374278,9400.9990599,0.0,2019
VIMPAT*,Lacosamide,1,UCB Pharma*,636391638.59,62237272.715,726686.0,76224.0,13.974418455,875.74501035,8348.9667111,0.0,2019
VIRACEPT,Nelfinavir Mesylate,1,Viiv Healthcare,1757168.99,218505.0,1336.0,231.0,9.0620319304,1315.24625,7606.7921645,0.0,2019
VIRAMUNE XR,Nevirapine,1,Boehringer Ing.,457035.51,16450.0,517.0,82.0,27.783313678,884.01452611,5573.6037805,0.0,2019
VIREAD,Tenofovir Disoproxil Fumarate,1,Gilead Sciences,9738673.98,267504.0,7722.0,2187.0,38.092017454,1261.1595416,4452.9830727,0.0,2019
VIVELLE-DOT,Estradiol,1,Novartis,5621532.89,339778.0,25475.0,4941.0,16.544751561,220.66861197,1137.7318134,0.0,2019
VIVITROL,Naltrexone Microspheres,1,Alkermes Inc,35990111.33,26907.133,26676.0,6694.0,1337.5676751,1349.1569699,5376.4731595,0.0,2019
VOLTAREN,Diclofenac Sodium,1,Endo Pharm Inc.,64807625.77,119116933.56,722609.0,285148.0,0.5440672777,89.68560559,227.27715351,0.0,2019
VOSEVI,Sofosbuvir/Velpatas/Voxilaprev,1,Gilead Sciences,89602249.81,99094.0,3545.0,1379.0,904.21468313,25275.669904,64976.250769,0.0,2019
VOTRIENT,Pazopanib HCl,1,Novartis,204098034.38,1823113.999,19743.0,3601.0,111.95023158,10337.7417,56678.154507,0.0,2019
VRAYLAR,Cariprazine HCl,1,Allergan Inc.,305138945.43,7420070.0,246419.0,44144.0,41.124023377,1238.293092,6912.3537838,0.0,2019
VYFEMLA,Norethindrone-Ethin. Estradiol,1,Lupin Pharmaceu,42374.66,50764.0,871.0,227.0,0.8347383973,48.650585534,186.67251101,0.0,2019
VYVANSE,Lisdexamfetamine Dimesylate,1,Shire US Inc.,81808243.85,7892225.0,242208.0,35338.0,10.365666851,337.76028806,2315.0218985,0.0,2019
VYZULTA,Latanoprostene Bunod,1,Bausch Health U,24495875.57,319775.5,67188.0,21280.0,76.603353196,364.58706272,1151.1219723,0.0,2019
WELCHOL,Colesevelam HCl,1,"Daiichi Sankyo,",102132871.46,24868770.5,143195.0,36178.0,5.3315406196,713.24327986,2823.0657156,0.0,2019
WELLBUTRIN SR,Bupropion HCl,1,Glaxosmithkline,6341695.42,748905.0,8860.0,1818.0,8.5668665302,715.76697743,3488.2813091,0.0,2019
WELLBUTRIN XL,Bupropion HCl,1,Bausch Health U,66960905.03,1342272.0,24339.0,4029.0,51.315242091,2751.1773298,16619.733192,0.0,2019
XALATAN,Latanoprost,1,Pfizer/Viatris,9014542.09,115336.5,27737.0,5841.0,78.158623593,325.00061614,1543.3217069,0.0,2019
XALKORI,Crizotinib,1,Pfizer US Pharm,66842556.26,231501.0,4247.0,791.0,288.72885656,15738.770016,84503.863793,0.0,2019
XANAX,Alprazolam,1,Pfizer/Viatris,16170388.12,2588532.5,30420.0,5353.0,6.2219549325,531.57094412,3020.808541,0.0,2019
XANAX XR,Alprazolam,1,Pfizer/Viatris,303161.76,31388.0,519.0,91.0,9.9589395805,584.1267052,3331.4479121,0.0,2019
XARELTO,Rivaroxaban,1,Janssen Pharm.,4076953903.0,276056994.76,6315952.0,1134089.0,14.845255922,645.50109042,3594.9153048,0.0,2019
XELJANZ,Tofacitinib Citrate,1,Pfizer US Pharm,288850080.11,3858875.06,62984.0,9994.0,74.578841492,4586.0866269,28902.349421,0.0,2019
XELJANZ XR,Tofacitinib Citrate,1,Pfizer US Pharm,473993537.63,3127364.7,94174.0,15082.0,151.56324353,5033.1677281,31427.764065,0.0,2019
XERESE,Acyclovir/Hydrocortisone,1,Bausch Health U,1919013.67,8375.0,364.0,255.0,229.1359606,5272.0155769,7525.5438039,0.0,2019
XERMELO,Telotristat Etiprate,1,Lexicon/Tersera,11727238.55,158571.0,1912.0,328.0,73.955758304,6133.4929655,35753.776067,0.0,2019
XIFAXAN,Rifaximin,1,Salix Pharmaceu,762215285.28,19342087.0,364021.0,88686.0,39.505978604,2093.8772359,8594.5389947,0.0,2019
XIGDUO XR,Dapagliflozin/Metformin HCl,1,Astrazeneca,52774024.55,4985512.0,72624.0,15699.0,11.537133485,726.67471566,3361.6169533,0.0,2019
XOPENEX,Levalbuterol HCl,1,Akorn Inc.,80084.34,25755.0,204.0,76.0,3.107523646,392.57029412,1053.7413158,0.0,2019
XOPENEX HFA,Levalbuterol Tartrate,1,Sunovion Pharma,8463215.56,1839899.9,93362.0,28087.0,4.5998239143,90.649467235,301.32144978,0.0,2019
XTAMPZA ER,Oxycodone Myristate,1,Collegium Pharm,124439768.27,14000020.0,249130.0,43093.0,8.5752939786,499.49732377,2887.702603,0.0,2019
XTANDI,Enzalutamide,1,Astellas Pharma,1420960112.9,14527556.0,125338.0,21644.0,97.811367092,11337.025586,65651.455963,0.0,2019
XYLOCAINE WITH EPINEPHRINE,Lidocaine HCl/Epinephrine,1,Fresenius Kabi,251.81,682.0,38.0,36.0,0.3700049705,6.6265789474,6.9947222222,1.0,2019
XYREM,Sodium Oxybate,1,Jazz Pharmaceut,255629021.33,9216991.0,19824.0,2114.0,27.73454171,12894.926419,120921.959,0.0,2019
YASMIN 28,Ethinyl Estradiol/Drospirenone,1,"Bayer,Pharm Div",66900.72,15400.0,287.0,60.0,4.3442025974,233.10355401,1115.012,0.0,2019
YAZ,Ethinyl Estradiol/Drospirenone,1,"Bayer,Pharm Div",100526.32,19516.0,371.0,79.0,5.150969461,270.96043127,1272.4850633,0.0,2019
ZEGERID,Omeprazole/Sodium Bicarbonate,1,Santarus Inc/Sa,8790727.49,80947.0,1526.0,308.0,108.4978496,5760.6340039,28541.323019,0.0,2019
ZELAPAR,Selegiline HCl,1,Bausch Health U,2136896.91,30636.0,473.0,76.0,69.75117215,4517.7524524,28117.064605,0.0,2019
ZELBORAF,Vemurafenib,1,"Genentech, Inc.",13005477.48,276517.0,1736.0,369.0,47.033193185,7491.6344931,35245.196423,0.0,2019
ZEMPLAR*,Paricalcitol,1,Abbvie US LLC*,35343.08,2315.0,43.0,16.0,16.011290467,821.93209302,2208.9425,1.0,2019
ZEPATIER,Elbasvir/Grazoprevir,1,Merck Sharp & D,6670841.92,25244.0,902.0,354.0,264.25455237,7395.6118847,18844.186215,0.0,2019
ZERBAXA,Ceftolozane/Tazobactam,1,Merck Sharp & D,4893269.72,708874.979,2745.0,592.0,6.9028670287,1782.6119199,8265.6583108,1.0,2019
ZESTORETIC,Lisinopril/Hydrochlorothiazide,1,Almatica Pharma,1430461.94,112059.0,1838.0,391.0,12.766630284,778.27091404,3658.4704348,0.0,2019
ZESTRIL,Lisinopril,1,Almatica Pharma,5488732.1,423169.0,6229.0,1340.0,12.970984169,881.1578263,4096.0687313,0.0,2019
ZIAC,Bisoprolol/Hydrochlorothiazide,1,Teva Women's He,413107.06,65766.0,1063.0,202.0,6.2833632816,388.62376294,2045.0844554,0.0,2019
ZIAGEN,Abacavir Sulfate,1,Viiv Healthcare,274874.84,94804.0,497.0,100.0,7.5148205496,553.06808853,2748.7484,0.0,2019
ZIOPTAN,Tafluprost/PF,1,Akorn Inc.,25995807.38,3726930.5,86708.0,20514.0,6.9751253424,299.80863796,1267.2227445,0.0,2019
ZIPSOR,Diclofenac Potassium,1,Assertio Therap,3495214.67,303020.0,3205.0,1019.0,11.534600587,1090.5505991,3430.0438371,0.0,2019
ZITHROMAX TRI-PAK,Azithromycin,1,Pfizer US Pharm,32324.43,502.0,78.0,56.0,64.391294821,414.41576923,577.22196429,0.0,2019
ZITHROMAX*,Azithromycin,1,Pfizer US Pharm*,832018.42,30340.5,2517.0,1488.0,33.381168611,330.55956297,559.15216398,0.0,2019
ZOHYDRO ER,Hydrocodone Bitartrate,1,Pernix Therapeu,10284179.66,1009888.0,16760.0,2872.0,10.213740812,613.61453819,3580.8425,0.0,2019
ZOLINZA,Vorinostat,1,Merck Sharp & D,3128281.89,24497.0,299.0,63.0,127.70061191,10462.481237,49655.268095,0.0,2019
ZOLOFT,Sertraline HCl,1,Pfizer/Viatris,17639163.64,1616519.5,23608.0,4731.0,10.91041942,747.16891054,3728.421822,0.0,2019
ZOMIG ZMT,Zolmitriptan,1,Amneal Pharmace,598675.05,5120.0,286.0,66.0,117.03223602,2093.2694056,9070.8340909,0.0,2019
ZOMIG*,Zolmitriptan,1,Amneal Pharmace*,8689490.04,97618.97,9726.0,2456.0,85.954730184,893.42895743,3538.0659772,0.0,2019
ZONEGRAN,Zonisamide,1,Concordia Pharm,20527230.13,1268335.0,7562.0,943.0,16.148467249,2714.5239527,21768.006501,0.0,2019
ZONTIVITY,Vorapaxar Sulfate,1,Aralez/Xspire P,2603527.52,245469.0,5276.0,1104.0,10.606339375,493.46617134,2358.2676812,0.0,2019
ZORTRESS,Everolimus,1,Novartis,18641260.34,979120.001,6561.0,1019.0,19.873627516,2841.2224265,18293.680412,0.0,2019
ZOSYN,"Piperacillin-Tazo-Dextrose,Iso",1,Wyeth/Pfizer,1391460.24,3551830.0,5836.0,2194.0,0.403936299,238.42704592,634.21159526,0.0,2019
ZOVIRAX*,Acyclovir,1,Bausch Health U,4816167.04,38501.0,4255.0,2905.0,156.03580515,1131.8841457,1657.8888262,0.0,2019
ZUBSOLV,Buprenorphine HCl/Naloxone HCl,1,"Orexo US, Inc.",33592369.97,3353946.0,85789.0,9401.0,10.212084252,391.56966476,3573.276244,0.0,2019
ZUPLENZ,Ondansetron,1,Midatech Pharma,852413.25,23569.0,570.0,322.0,36.169621474,1495.4618421,2647.246118,0.0,2019
ZYCLARA,Imiquimod,1,Bausch Health U,617490.69,9520.5,477.0,342.0,88.745150177,1294.5297484,1805.5283333,0.0,2019
ZYDELIG,Idelalisib,1,Gilead Sciences,37549024.83,204654.0,3594.0,608.0,183.46897824,10447.697504,61758.264523,0.0,2019
ZYFLO,Zileuton,1,"Chiesi USA, Inc",3552550.81,113796.0,875.0,162.0,31.218591251,4060.0580686,21929.325988,0.0,2019
ZYKADIA,Ceritinib,1,Novartis,5763313.69,47441.0,580.0,96.0,121.48329242,9936.7477414,60034.517604,0.0,2019
ZYLET,Tobramycin/Lotepred Etab,1,Bausch Health U,4296414.58,86235.5,14899.0,10971.0,49.821878229,288.36932546,391.61558472,0.0,2019
ZYMAXID,Gatifloxacin,1,Allergan Inc.,84517.29,1227.5,327.0,200.0,68.853189409,258.46266055,422.58645,0.0,2019
ZYPREXA RELPREVV,Olanzapine Pamoate,1,Eli Lilly & Co.,6039766.0,6091.0,5501.0,472.0,1002.5399282,1097.9396473,12796.114407,0.0,2019
ZYPREXA ZYDIS,Olanzapine,1,Eli Lilly & Co.,4256814.91,143093.0,3130.0,349.0,30.396232321,1360.0047636,12197.177393,0.0,2019
