,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
540,LEVOCARNITINE*,Levocarnitine,1,Hi-Tech/Akorn C,3584368.25,4459865.0,36670.0,5099.0,0.803694338,97.74661167,702.9551383,0.0,3808974.67,4683996.0,38745.0,5430.0,0.813189138,98.30880552,701.4686317,0.0,4240926.45,5090203.5,41764.0,5549.0,0.833154598,101.5450256,764.268598,0.0,4092476.62,4889704.076,39072.0,5268.0,0.836957934,104.7419282,776.8558504,0.0,4221011.1,5003116.0,39922,5399.0,0.843676441,105.7314538,781.8135025,0,0.008027294,0.012211468
541,LEVONEST,Levonorgestrel/Ethin.Estradiol,1,Northstar Rx Ll,29041.51,49868.0,1473.0,208.0,0.582367651,19.71589274,139.6226442,0.0,21303.94,35784.0,1047.0,180.0,0.5953482,20.34760267,118.3552222,0.0,21911.88,36348.0,1025.0,149.0,0.602835919,21.3774439,147.0595973,0.0,21403.06,35118.0,938.0,151.0,0.609461245,22.81776119,141.7421192,0.0,18792.46,31840.0,800,137.0,0.590215452,23.490575,137.1712409,0,-0.03157837,0.003352029
542,LEVONORG-ETH ESTRAD ETH ESTRAD,L-Norgest/E.Estradiol-E.Estrad,1,Mylan,202423.26,150083.0,1653.0,714.0,1.348864461,122.4581125,283.5059664,0.0,241736.08,180998.0,1988.0,865.0,1.335933886,121.5976258,279.4636763,0.0,326142.41,254793.0,2798.0,1129.0,1.280107888,116.5626912,288.8772454,0.0,295441.73,265112.0,2935.0,1154.0,1.115714338,100.6615775,256.015364,0.0,211902.65,230881.0,2541,985.0,0.918288777,83.39340811,215.1295939,0,-0.176949919,-0.091651003
543,LEVORA-28,Levonorgestrel/Ethin.Estradiol,1,Mayne Pharma In,133036.21,228958.0,3801.0,1181.0,0.581050717,35.00031834,112.6470872,0.0,68778.7,106596.0,1651.0,556.0,0.645227776,41.65881284,123.7026978,0.0,31463.52,52220.0,1009.0,283.0,0.602518575,31.18287413,111.1785159,0.0,24110.74,39676.0,737.0,187.0,0.607690795,32.71470828,128.9344385,0.0,16513.77,32536.0,661,168.0,0.507553787,24.98301059,98.29625,0,-0.16478283,-0.033243707
544,LEVSIN*,Hyoscyamine Sulfate,1,Meda/Mylan Spec*,61833.37,27827.0,227.0,116.0,3.451791693,272.3937004,533.0462931,0.0,46529.11,18963.0,165.0,91.0,3.799103357,281.9946061,511.3089011,0.0,43786.13,16447.0,141.0,81.0,3.150752393,310.5399291,540.5695062,0.0,49722.66,20859.0,226.0,132.0,2.637940792,220.0117699,376.6868182,0.0,68715.39,28055.0,307,184.0,2.449309927,223.8286319,373.4532065,0,-0.071506861,-0.082196328
545,LEVSIN-SL,Hyoscyamine Sulfate,1,Meda/Mylan Spec,55865.77,25410.0,266.0,151.0,2.198574183,210.0216917,369.9719868,0.0,52500.98,22774.0,249.0,126.0,2.305303416,210.8473092,416.6744444,0.0,36055.6,15145.0,180.0,110.0,2.380693298,200.3088889,327.7781818,0.0,38250.82,16395.0,215.0,159.0,2.333078378,177.9107907,240.571195,0.0,53477.7,21714.0,275,179.0,2.462821221,194.4643636,298.7581006,0,0.055610152,0.028781014
546,LIBRAX,Chlordiazepoxide/Clidinium Br,1,Bausch Health U,7391636.82,184703.0,1736.0,842.0,40.01904041,4257.855311,8778.666057,0.0,8976346.77,226055.0,2084.0,788.0,39.70868492,4307.268124,11391.30301,0.0,6813456.21,269625.0,2246.0,729.0,25.27012039,3033.595819,9346.304815,0.0,6601655.0,328835.0,2380.0,802.0,20.07588912,2773.804622,8231.490025,0.0,5018636.71,222908.0,1520,496.0,22.5143858,3301.734678,10118.21917,0,0.121463944,-0.133939247
547,LIDOCAINE HCL-EPINEPHRINE,Lidocaine HCl/Epinephrine,1,Hospira/Pfizer,466.77,3008.5,61.0,53.0,0.179820356,7.651967213,8.806981132,1.0,720.83,3089.0,119.0,110.0,0.233683763,6.057394958,6.553,0.0,734.14,3537.6,94.0,89.0,0.20352142,7.81,8.248764045,0.0,883.83,2922.0,108.0,101.0,0.304307913,8.183611111,8.750792079,0.0,843.17,4091.0,122,115.0,0.207128121,6.911229508,7.331913044,0,-0.31934691,0.035976856
548,LIDOCAINE-HYDROCORTISONE*,Lidocaine/Hydrocortisone Ac,1,Puretek Corpora*,17334.15,8451.3,185.0,86.0,19.37809045,93.69810811,201.5598837,1.0,11008.0,3786.2,101.0,67.0,27.25301844,108.990099,164.2985075,1.0,7180.93,2013.0,41.0,25.0,26.47335479,175.1446342,287.2372,1.0,1681.87,841.7,28.0,20.0,25.13039831,60.06678571,84.0935,1.0,1642.53,994.7,29,19.0,20.47584449,56.63896552,86.44894737,1,-0.185216078,0.013871023
549,LIDODERM,Lidocaine,1,Endo Pharm Inc.,14990235.83,1171714.0,19260.0,4979.0,12.79342555,778.3092331,3010.692073,0.0,12935937.61,829780.0,13204.0,3136.0,15.58959918,979.6983952,4124.980105,0.0,12574258.04,697141.0,10463.0,2487.0,18.0368936,1201.78324,5055.994387,0.0,12579352.93,663996.0,9934.0,2476.0,18.94492276,1266.292826,5080.514107,0.0,12010513.34,598764.0,9348,2539.0,20.05884345,1284.82171,4730.410926,1,0.058797848,0.11899916
550,LILLOW,Levonorgestrel/Ethin.Estradiol,1,Amneal Pharmace,2233.59,5516.0,116.0,80.0,0.404929297,19.25508621,27.919875,0.0,47642.38,102956.0,2063.0,568.0,0.462745056,23.09373728,83.87742958,0.0,50230.67,106176.0,1906.0,485.0,0.47308874,26.35397167,103.5683918,0.0,46059.7,95368.0,1684.0,426.0,0.482968082,27.3513658,108.1213615,0.0,13907.54,32312.0,670,166.0,0.430414088,20.75752239,83.78036145,0,-0.108814632,0.015375826
551,LINCOCIN,Lincomycin HCl,1,Pharmaci/Pfizer,14205.06,873.0,119.0,94.0,16.27154639,119.3702521,151.1176596,0.0,9542.42,471.0,66.0,57.0,20.25991507,144.5821212,167.4108772,0.0,5590.34,273.0,58.0,46.0,20.4774359,96.38517241,121.5291304,0.0,2723.62,196.0,35.0,26.0,13.89602041,77.81771429,104.7546154,1.0,1777.24,132.0,35,18.0,13.46393939,50.77828571,98.73555556,0,-0.031093867,-0.046247191
552,LINCOMYCIN HCL,Lincomycin HCl,1,X-Gen Pharmaceu,4613.09,440.0,46.0,27.0,10.48429546,100.2845652,170.8551852,1.0,5918.14,524.0,62.0,46.0,11.29416031,95.45387097,128.6552174,1.0,5733.55,510.0,53.0,33.0,11.2422549,108.1801887,173.7439394,1.0,7077.81,697.0,74.0,38.0,10.15467719,95.64608108,186.2581579,0.0,2552.48,234.0,27,19.0,10.90803419,94.5362963,134.3410526,1,0.074188178,0.009954503
553,LINDANE,Lindane,1,Morton Grove Ph,191243.83,119221.0,1711.0,1346.0,1.604111387,111.7731327,142.0830832,0.0,181958.91,102662.0,1463.0,1130.0,1.772407609,124.3738278,161.0255841,0.0,134849.54,75444.699,1111.0,873.0,1.787395825,121.3767237,154.466827,0.0,88208.31,49980.0,727.0,570.0,1.764872149,121.3319257,154.7514211,0.0,74978.16,41100.0,642,510.0,1.824286131,116.7884112,147.016,0,0.033664752,0.032677248
554,LINEZOLID-0.9% NACL,Linezolid In 0.9% Sodium Chlor,1,Hospira/Pfizer,285807.49,1368186.0,708.0,251.0,0.208895201,403.6828955,1138.675259,0.0,281193.58,1368591.0,578.0,227.0,0.205462099,486.494083,1238.738238,0.0,168251.89,774224.0,397.0,150.0,0.21731681,423.8082872,1121.679267,0.0,116641.5,604089.0,274.0,112.0,0.193086615,425.6989051,1041.441964,0.0,96603.51,449460.0,209,92.0,0.214932386,462.2177512,1050.038152,0,0.113139747,0.007148126
555,LINZESS,Linaclotide,1,Allergan Inc.,582571365.4,49140252.54,1351054.0,321519.0,11.8560422,431.1976911,1811.93449,0.0,761561106.6,58153481.93,1509864.0,361025.0,13.0963209,504.3905323,2109.44147,0.0,983904809.2,68273625.6,1712232.0,412659.0,14.41177722,574.6328822,2384.304739,0.0,1144468128.0,75471591.77,1820879.0,428018.0,15.16502101,628.5250848,2673.8785,0.0,1374354961.0,85030030.29,2005937,481655.0,16.16346053,685.1436314,2853.401212,0,0.065838321,0.080559417
556,LIPITOR,Atorvastatin Calcium,1,Pfizer/Viatris,68235264.41,6547327.0,99655.0,24726.0,10.44254185,684.7149105,2759.656411,0.0,74449676.87,6259243.0,91275.0,23175.0,11.90336508,815.6634004,3212.499541,0.0,76245720.53,6115017.0,86744.0,22340.0,12.48549811,878.9739986,3412.96869,0.0,73147637.42,5587580.0,76325.0,19336.0,13.09542834,958.370618,3782.976697,0.0,39227775.41,2789967.0,39274,11078.0,14.04212993,998.8230231,3541.052122,0,0.072292526,0.076853665
557,LITE TOUCH,"Pen Needle, Diabetic",1,Medicore,347378.15,943416.0,7313.0,2408.0,0.367503644,47.50145631,144.2600291,0.0,203873.93,669363.0,5747.0,1940.0,0.304511175,35.47484427,105.0896546,0.0,126534.99,559710.0,4815.0,1677.0,0.226029464,26.27933333,75.45318426,0.0,83673.94,408301.0,3373.0,1170.0,0.205079444,24.80697895,71.51618803,0.0,85166.04,411786.0,3248,1133.0,0.20700936,26.22107143,75.1686143,0,0.009410581,-0.133672534
558,LITE TOUCH,"Syring-Needl,Disp,Insul,0.3 Ml",1,Medicore,23311.46,65580.0,535.0,192.0,0.355465996,43.57282243,121.4138542,0.0,7564.48,28950.0,263.0,87.0,0.261294646,28.76228137,86.94804598,0.0,4061.43,20490.0,175.0,71.0,0.198215227,23.20817143,57.20323944,0.0,2289.77,12530.0,113.0,41.0,0.182743017,20.26345133,55.84804878,0.0,2095.08,10970.0,93,30.0,0.19098268,22.52774194,69.836,0,0.0450888,-0.143851736
559,LITE TOUCH,"Syringe And Needle,Insulin,1ml",1,Medicore,93403.5,295371.0,2290.0,745.0,0.317480313,40.78755459,125.3738255,0.0,37182.17,141752.0,1379.0,389.0,0.262231951,26.96313996,95.58398458,0.0,19387.56,101825.0,1001.0,319.0,0.19032251,19.36819181,60.77605016,0.0,12942.66,74096.0,734.0,220.0,0.174834934,17.63305177,58.83027273,0.0,9694.43,52926.0,532,153.0,0.183382058,18.22261278,63.36228758,0,0.048886824,-0.128213758
560,LITE TOUCH,"Syringe-Needle,Insulin,0.5 Ml",1,Medicore,73884.83,244691.0,2039.0,673.0,0.302670682,36.23581658,109.7842942,0.0,29025.73,109750.0,1050.0,319.0,0.263837227,27.64355238,90.98974922,0.0,15347.93,80531.0,779.0,249.0,0.190665872,19.70209243,61.63827309,0.0,9474.86,53610.0,515.0,178.0,0.176618537,18.39778641,53.22955056,0.0,5729.55,32483.0,311,112.0,0.17658166,18.42299035,51.15669643,0,-0.000208793,-0.126035465
561,LITETOUCH INSULIN SYRINGE,"Syring-Needl,Disp,Insul,0.3 Ml",1,Medicore,10771.44,34640.0,299.0,123.0,0.308514537,36.02488294,87.57268293,0.0,4547.31,16960.0,180.0,50.0,0.267603733,25.26283333,90.9462,0.0,2227.89,11246.0,123.0,43.0,0.197870088,18.11292683,51.81139535,0.0,1062.76,5770.0,58.0,15.0,0.183823817,18.32344828,70.85066667,0.0,868.24,4854.0,48,20.0,0.181007751,18.08833333,43.412,1,-0.015319374,-0.124803877
562,LITHIUM,Lithium Citrate,1,Roxane/West-War,526013.43,2870586.1,8427.0,1667.0,0.18324252,62.42001068,315.544949,0.0,861017.41,3001918.9,8583.0,1630.0,0.286822342,100.3166038,528.2315399,0.0,889312.73,3002753.569,8596.0,1624.0,0.296165739,103.4565763,547.6063608,0.0,286797.27,946613.35,3302.0,1046.0,0.302971926,86.85562386,274.1847706,0.0,14072.31,47354.0,239,110.0,0.297172573,58.87995816,127.9300909,0,-0.019141555,0.128484549
563,LITHOBID,Lithium Carbonate,1,Ani Pharmaceuti,2195557.94,233742.0,2493.0,374.0,9.393082715,880.6891055,5870.475775,0.0,2141009.64,202405.0,2142.0,320.0,10.57784956,999.5376471,6690.655125,0.0,2124144.7,185733.0,1980.0,273.0,11.43654978,1072.800354,7780.749817,0.0,2046997.71,164204.0,1702.0,242.0,12.46618663,1202.701357,8458.668223,0.0,1804007.81,140779.0,1472,214.0,12.81446672,1225.548784,8429.943037,0,0.027937981,0.080744658
564,LITHOSTAT,Acetohydroxamic Acid,1,Mission Pharm.,113621.65,6513.0,98.0,36.0,17.44536312,1159.404592,3156.156944,0.0,444108.34,23954.0,280.0,88.0,18.54004926,1586.101214,5046.685682,0.0,835240.39,45333.0,563.0,136.0,18.42455584,1483.553091,6141.473456,0.0,742914.43,38790.0,470.0,86.0,19.15221526,1580.669,8638.539884,0.0,973033.37,47770.0,496,117.0,20.36913063,1961.760827,8316.52453,0,0.063539144,0.039496712
565,LO LOESTRIN FE,Norethindrone-E.Estradiol-Iron,1,Actavis/Allerga,508388.51,120956.0,3014.0,805.0,4.203086329,168.6756835,631.5385217,0.0,616459.85,133224.0,3027.0,829.0,4.627243214,203.6537331,743.6186369,0.0,828182.03,163772.0,3553.0,894.0,5.05692078,233.0937321,926.3781096,0.0,960598.11,180378.0,3580.0,927.0,5.325472674,268.3234944,1036.243916,0.0,999309.87,175404.0,3316,889.0,5.697189745,301.3600332,1124.083093,0,0.069799827,0.079004096
566,LOCOID LIPOCREAM,Hydrocortisone Butyrate/Emoll,1,Bausch Health U,51047.05,3405.0,63.0,34.0,14.99179148,810.2706349,1501.383824,0.0,46903.85,2805.0,52.0,26.0,16.72151515,901.9971154,1803.994231,0.0,22339.62,3015.0,48.0,22.0,7.409492537,465.40875,1015.437273,1.0,10224.05,3990.0,76.0,37.0,2.562418546,134.5269737,276.3256757,0.0,2998.48,2205.0,44,14.0,1.359854875,68.14727273,214.1771429,0,-0.469308058,-0.451205491
567,LOESTRIN FE,Norethindrone-E.Estradiol-Iron,1,Teva Women's He,20586.65,5432.0,117.0,31.0,3.789717219,175.9542735,664.0854839,0.0,24911.59,6440.0,142.0,33.0,3.869513426,175.4337324,754.8966667,0.0,28500.6,6804.0,143.0,30.0,4.181293309,199.3048951,950.02,0.0,35420.4,8988.0,169.0,63.0,3.918341466,209.5881657,562.2285714,0.0,22514.58,8316.0,165,34.0,2.810825303,136.452,662.1935294,0,-0.282649221,-0.071981226
568,LOMOTIL,Diphenoxylate HCl/Atropine,1,Pfizer US Pharm,415059.24,171207.0,1379.0,495.0,2.424312324,300.9856708,838.5035152,0.0,478883.07,171372.0,1323.0,405.0,2.794406729,361.967551,1182.427333,0.0,429287.41,154763.0,1129.0,352.0,2.773837481,380.2368556,1219.566506,0.0,386435.18,140309.0,1019.0,302.0,2.754172434,379.2298135,1279.586689,0.0,325624.27,116555.0,862,260.0,2.793739179,377.7543736,1252.401039,0,0.01436611,0.03609439
569,LOPID,Gemfibrozil,1,Pfizer US Pharm,304053.35,54742.0,500.0,128.0,5.554297432,608.1067,2375.416797,0.0,188270.08,31188.0,313.0,119.0,6.036619213,601.501853,1582.101513,0.0,207059.65,33394.0,300.0,98.0,6.200504582,690.1988333,2112.853571,0.0,85454.63,13781.0,132.0,53.0,6.200901967,647.3835606,1612.351509,0.0,102052.98,16590.0,120,36.0,6.151475588,850.4415,2834.805,0,-0.007970837,0.025858693
570,LOPRESSOR,Metoprolol Tartrate,1,Validus Pharmac,310425.9,145655.0,1342.0,368.0,2.137857269,231.3158718,843.5486413,0.0,391334.73,167666.0,1502.0,382.0,2.357889915,260.5424301,1024.436466,0.0,465386.42,179327.0,1668.0,409.0,2.627116307,279.0086451,1137.864108,0.0,518195.35,193590.0,1574.0,392.0,2.687301861,329.2219504,1321.926913,0.0,487154.94,179328.0,1371,341.0,2.704406708,355.3281838,1428.606862,0,0.006365063,0.060530894
571,LORAZEPAM INTENSOL,Lorazepam,1,Roxane/West-War,809678.26,742867.375,22948.0,16801.0,1.089936491,35.28317326,48.19226594,0.0,740940.66,696561.465,21496.0,15682.0,1.063711815,34.46876907,47.24784211,0.0,927605.97,855993.13,27079.0,19506.0,1.083660531,34.25554747,47.55490465,0.0,1268745.63,1281964.065,40394.0,31027.0,0.989688919,31.40925954,40.89166307,0.0,982907.92,1019198.79,32098,23437.0,0.964392746,30.62209234,41.93829927,0,-0.025559721,-0.03013076
572,LORTAB,Hydrocodone/Acetaminophen,1,Akorn Inc.,403831.73,981235.75,1314.0,556.0,0.411554237,307.3300837,726.3160612,0.0,389805.82,920000.0,1039.0,426.0,0.423701978,375.1740327,915.0371362,0.0,392622.33,925090.5,1028.0,337.0,0.424415049,381.9283366,1165.051424,0.0,314908.06,742644.5,898.0,291.0,0.424036077,350.677127,1082.158282,0.0,214006.74,511975.0,613,220.0,0.418002324,349.1137684,972.7579091,0,-0.014229337,0.003894107
573,LORZONE,Chlorzoxazone,1,Vertical Pharm,2970723.14,387705.5,5436.0,1959.0,7.655969761,546.4906439,1516.44877,0.0,3144416.17,376750.5,5241.0,1669.0,8.350764374,599.9649246,1884.012085,0.0,3183672.79,362459.0,4867.0,1504.0,8.781596911,654.1345367,2116.803717,0.0,918480.43,99082.0,1322.0,400.0,9.270014614,694.7658321,2296.201075,0.0,318262.2,34164.0,424,88.0,9.310458543,750.6183962,3616.615909,0,0.004362877,0.050129153
574,LOTENSIN HCT,Benazepril/Hydrochlorothiazide,1,Validus Pharmac,10130.72,5021.0,63.0,25.0,2.01076852,160.8050794,405.2288,1.0,11194.32,5041.0,68.0,18.0,2.22339373,164.6223529,621.9066667,0.0,14541.44,6090.0,79.0,24.0,2.413537308,184.0688608,605.8933333,1.0,11642.31,4690.0,46.0,12.0,2.502680418,253.0936957,970.1925,1.0,10560.86,4570.0,39,14.0,2.328581771,270.7912821,754.3471429,1,-0.069564874,0.037366822
575,LOW-OGESTREL,Norgestrel-Ethinyl Estradiol,1,Mayne Pharma In,200860.56,363360.0,8318.0,1606.0,0.552786658,24.14769897,125.0688418,0.0,235421.34,386948.0,8810.0,1672.0,0.608405626,26.72205902,140.8022368,0.0,249103.31,381998.0,8057.0,1571.0,0.65210632,30.91762567,158.5635328,0.0,199215.64,301510.0,6107.0,1277.0,0.660726477,32.62086786,156.0028504,0.0,177281.84,271517.0,5056,1202.0,0.652930903,35.06365506,147.4890516,0,-0.011798488,0.042503251
576,LUCENTIS,Ranibizumab,1,"Genentech, Inc.",3202373.78,85.3,1346.0,348.0,37964.21954,2379.178143,9202.223506,0.0,3092858.1,98.15,1363.0,462.0,32482.75004,2269.154879,6694.498052,1.0,4042424.06,115.1,1747.0,518.0,36190.42645,2313.923331,7803.907452,0.0,3157220.52,91.85,1363.0,378.0,35780.60493,2316.376024,8352.435238,0.0,2756595.45,77.05,1181,363.0,36550.67312,2334.119771,7593.92686,0,0.021521944,-0.009441279
577,LUER-LOK SYRINGE,"Syringe,Insulin,Needless 1 Ml",1,Bd Medical Surg,1264.43,2901.0,69.0,51.0,0.435860048,18.32507246,24.7927451,0.0,1964.38,4454.0,98.0,60.0,0.44103727,20.04469388,32.73966667,0.0,2395.11,5536.0,106.0,67.0,0.432642702,22.59537736,35.74791045,0.0,1473.49,3365.0,116.0,66.0,0.437887073,12.7025,22.32560606,0.0,1423.5,2845.0,93,49.0,0.500351494,15.30645161,29.05102041,0,0.142649612,0.035099347
578,LUMIGAN,Bimatoprost,1,Allergan Inc.,516978593.7,7953471.759,1952920.0,412324.0,65.00035894,264.7208251,1253.816401,0.0,548657904.7,7622311.431,1818975.0,397219.0,71.98051532,301.6302614,1381.247888,0.0,594446023.9,7521406.334,1744546.0,393665.0,79.03389306,340.7453996,1510.030162,0.0,633540096.0,7606749.1,1718576.0,382851.0,83.28657718,368.6424668,1654.795458,0.0,668670325.0,7539202.75,1674825,388372.0,88.69244496,399.2478766,1721.726399,0,0.064906831,0.080793485
579,LUMIZYME,Alglucosidase Alfa,1,Genzyme,21859451.61,50203.0,638.0,37.0,435.421222,34262.46334,590795.9895,1.0,28551424.19,38056.0,721.0,43.0,750.2476401,39599.75616,663986.6091,0.0,38518345.81,46374.0,843.0,52.0,830.6021868,45691.98791,740737.4194,0.0,47712902.95,60221.0,928.0,61.0,792.2967561,51414.76611,782178.7369,0.0,49935206.07,65895.4,990,63.0,757.7950217,50439.60209,792622.3186,1,-0.04354648,0.14857812
580,LUNESTA,Eszopiclone,1,Sunovion Pharma,7881635.87,558357.0,15311.0,2534.0,14.11702437,514.7695036,3110.35354,0.0,7530912.76,479898.0,12999.0,2018.0,15.69393903,579.3455466,3731.869554,0.0,6486865.13,414306.0,11217.0,1776.0,15.65878697,578.3065998,3652.51415,0.0,5718493.46,366588.0,9617.0,1485.0,15.60150768,594.6234231,3850.837347,0.0,5534030.35,351236.0,9206,1472.0,15.75782371,601.1329948,3759.531488,0,0.01001929,0.027870184
581,LUPANETA PACK,Leuprolide/Norethindrone Acet,1,Abbvie US LLC,118271.75,55.0,55.0,26.0,2150.395455,2150.395455,4548.913462,1.0,140402.84,55.0,55.0,29.0,2552.778909,2552.778909,4841.477241,1.0,98391.14,34.0,34.0,18.0,2893.857059,2893.857059,5466.174444,1.0,165902.9,50.0,50.0,33.0,3318.058,3318.058,5027.360606,1.0,159247.51,45.0,45,25.0,3538.833556,3538.833556,6369.9004,1,0.066537582,0.132623194
582,LUTERA,Levonorgestrel/Ethin.Estradiol,1,Mayne Pharma In,78862.59,169320.0,3539.0,1154.0,0.465760631,22.28386267,68.33846621,0.0,35624.49,68498.0,1373.0,446.0,0.520080732,25.94646031,79.87553812,0.0,29350.5,64064.0,1175.0,345.0,0.458143419,24.97914894,85.07391304,0.0,29400.41,61123.0,1067.0,302.0,0.481004041,27.55427366,97.35235099,0.0,21588.67,49392.0,861,263.0,0.437088395,25.0739489,82.08619772,0,-0.091299953,-0.015758609
583,M-M-R II VACCINE,"Measles,Mumps,Rubella Vacc/PF",1,Merck Sharp & D,512515.54,5837.25,5931.0,5434.0,87.80085486,86.41300624,94.31644093,0.0,586495.53,6533.5,6530.0,5957.0,89.76743399,89.81554824,98.45484808,0.0,5840857.34,61151.55,61172.0,57124.0,95.51446104,95.48253024,102.2487455,0.0,2066726.02,20838.7,20886.0,19525.0,99.17730089,98.95269654,105.8502443,0.0,654901.27,6235.5,6239,5675.0,105.0278679,104.9689486,115.4011049,0,0.058990988,0.045806776
584,MACROBID,Nitrofurantoin Monohyd/M-Cryst,1,Almatica Pharma,83690.46,15708.0,653.0,388.0,5.327887701,128.1630322,215.6970619,0.0,105293.42,19137.0,827.0,511.0,5.502086011,127.319734,206.0536595,0.0,104368.34,18467.0,798.0,537.0,5.651613148,130.7873935,194.3544507,0.0,79074.29,13932.0,596.0,393.0,5.67573141,132.6749832,201.2068448,0.0,53957.33,9491.0,410,288.0,5.685104836,131.6032439,187.3518403,0,0.001651492,0.016355997
585,MACRODANTIN,Nitrofurantoin Macrocrystal,1,Almatica Pharma,110769.68,20081.0,327.0,133.0,5.010935728,338.7451988,832.8547368,0.0,81616.72,18672.0,310.0,112.0,4.546384268,263.2797419,728.7207143,0.0,76138.66,17535.0,276.0,96.0,3.399806614,275.8647101,793.1110417,0.0,37948.83,12349.0,189.0,69.0,2.990249954,200.7874603,549.9830435,0.0,27310.39,8233.0,115,46.0,3.167231129,237.4816522,593.7041304,0,0.059186081,-0.108358587
586,MAGELLAN INSULIN SAFETY SYRNG,"Syringe,Needle,Insuln,Safe,1ml",1,Covidien/Kendal,90533.13,216917.0,2808.0,436.0,0.41777432,32.24114316,207.6447936,0.0,82158.09,201316.0,2747.0,485.0,0.408053907,29.90829632,169.3981237,0.0,69120.22,170820.0,2386.0,452.0,0.40482995,28.96907796,152.9208407,0.0,47228.39,116692.0,1568.0,287.0,0.404747311,30.12014668,164.5588502,0.0,34046.92,78312.0,1224,264.0,0.435635125,27.81611111,128.9656061,0,0.07631382,0.010520869
587,MAKENA*,Hydroxyprogesterone Caproat/PF,1,Amag/Covis Phar*,3484504.06,5540.0,1192.0,403.0,628.971852,2923.241661,8646.41206,1.0,3136693.59,3940.8,972.0,365.0,796.974501,3227.051019,8593.681069,0.0,2364628.28,3140.6,730.0,253.0,752.9432821,3239.216822,9346.356838,0.0,1416800.79,1890.1,446.0,157.0,749.5903868,3176.683386,9024.208854,0.0,1273315.75,1666.7,394,124.0,763.9741705,3231.765863,10268.6754,0,0.019188858,0.049812807
588,MALATHION,Malathion,1,Taro Pharm USA,871396.97,255019.294,3844.0,2693.0,3.416984481,226.6901587,323.5785258,0.0,685694.19,201934.0,3097.0,2186.0,3.395635158,221.405938,313.6752928,0.0,675221.32,200198.0,2956.0,2029.0,3.37276756,228.4239919,332.7852735,0.0,538081.48,157488.0,2327.0,1547.0,3.416650665,231.2339837,347.8225469,0.0,478294.26,138836.0,1976,1299.0,3.44503054,242.051751,368.2018938,0,0.008306344,0.002045674
589,MARLISSA,Levonorgestrel/Ethin.Estradiol,1,Glenmark Pharma,74850.38,166068.0,4051.0,836.0,0.450721271,18.47701308,89.53394737,0.0,68723.83,129375.12,3036.0,686.0,0.531198193,22.63630764,100.1805102,0.0,76194.1,148324.0,3168.0,661.0,0.513700413,24.05116793,115.2709531,0.0,58745.12,116954.0,2360.0,560.0,0.502292525,24.892,104.902,0.0,47162.79,98097.0,1915,422.0,0.480777088,24.62808877,111.7601659,0,-0.042834476,0.016269583
590,MARPLAN,Isocarboxazid,1,Validus Pharmac,588873.06,139193.0,821.0,142.0,4.230622661,717.2631669,4146.99338,0.0,122329.55,28466.0,248.0,99.0,4.297391625,493.2643145,1235.65202,0.0,23354.72,5300.0,59.0,18.0,4.406550943,395.8427119,1297.484444,0.0,233615.68,47856.0,326.0,74.0,4.881638248,716.6125153,3156.968649,0.0,287842.76,56688.0,346,68.0,5.077666526,831.9154913,4232.981765,0,0.040156248,0.046682519
591,MATZIM LA,Diltiazem HCl,1,Actavis/Teva,6891043.96,3109507.0,54353.0,15396.0,2.222046005,126.7831391,447.5866433,0.0,7184096.97,2913178.0,51210.0,15393.0,2.467693028,140.2869941,466.711945,0.0,6023733.41,2849995.1,45372.0,15479.0,2.116676128,132.7632331,389.1552045,0.0,6419518.14,2782171.0,42868.0,14497.0,2.31192917,149.7508197,442.8170063,0.0,7126297.95,3077241.0,43622,14873.0,2.320942454,163.3647689,479.1432764,0,0.003898599,0.010945705
